month,day,hour,PM10,PM2.5,NO2,O3,Wind Speed,Wind Direction,Temperature,Relative Humidity,Air Pressure,datetime
8,31,2,59.0,11.620000000000001,13.5,9.0,0.45,237.5,28.366666666666664,72.66666666666667,1008.6666666666666,2024-08-31 02:00:00
8,31,3,59.0,13.6,15.5,8.5,0.3,231.66666666666666,27.883333333333336,75.16666666666667,1008.5,2024-08-31 03:00:00
8,31,4,59.0,14.34,15.5,8.5,0.26666666666666666,224.33333333333334,27.7,76.33333333333333,1008.0,2024-08-31 04:00:00
8,31,5,59.0,18.84,15.5,7.5,0.23333333333333336,229.83333333333334,27.650000000000002,77.66666666666667,1008.1666666666666,2024-08-31 05:00:00
8,31,6,59.0,21.46,17.0,7.5,0.18333333333333335,225.16666666666666,27.416666666666668,80.66666666666667,1008.3333333333334,2024-08-31 06:00:00
8,31,7,59.0,23.259999999999998,14.0,8.0,0.16666666666666666,216.0,27.599999999999998,79.16666666666667,1008.6666666666666,2024-08-31 07:00:00
8,31,8,59.0,19.240000000000002,15.0,10.5,0.3833333333333333,258.3333333333333,29.133333333333336,72.33333333333333,1009.6666666666666,2024-08-31 08:00:00
8,31,9,59.0,19.240000000000002,16.0,15.0,0.65,283.1666666666667,30.233333333333334,65.83333333333333,1009.6666666666666,2024-08-31 09:00:00
8,31,10,59.0,16.5,20.0,17.5,0.7166666666666667,280.6666666666667,30.933333333333334,62.0,1009.6666666666666,2024-08-31 10:00:00
8,31,11,59.0,16.48,14.5,27.5,0.7166666666666667,288.0,32.03333333333334,58.666666666666664,1009.6666666666666,2024-08-31 11:00:00
8,31,12,59.0,15.919999999999998,14.0,36.5,0.85,268.8333333333333,32.93333333333333,56.0,1009.0,2024-08-31 12:00:00
8,31,13,59.0,14.98,14.5,43.0,0.8833333333333333,303.3333333333333,33.516666666666666,55.0,1008.1666666666666,2024-08-31 13:00:00
8,31,14,59.0,19.14,18.5,43.0,0.8833333333333333,300.8333333333333,33.86666666666667,54.5,1007.1666666666666,2024-08-31 14:00:00
8,31,15,59.0,16.7,14.5,43.5,0.7833333333333333,309.6666666666667,34.03333333333334,55.166666666666664,1006.3333333333334,2024-08-31 15:00:00
8,31,16,59.0,17.48,16.5,40.0,0.7000000000000001,273.1666666666667,33.9,56.166666666666664,1005.6666666666666,2024-08-31 16:00:00
8,31,17,59.0,17.22,13.0,32.0,0.9333333333333332,225.33333333333334,33.300000000000004,59.0,1005.0,2024-08-31 17:00:00
8,31,18,59.0,13.9,11.5,23.0,0.8833333333333334,232.0,30.5,71.16666666666667,1005.6666666666666,2024-08-31 18:00:00
8,31,19,59.0,13.6,13.5,17.0,0.75,277.6666666666667,29.599999999999998,76.16666666666667,1006.0,2024-08-31 19:00:00
8,31,20,59.0,12.760000000000002,20.0,10.5,0.7166666666666667,169.66666666666666,28.900000000000002,78.33333333333333,1007.1666666666666,2024-08-31 20:00:00
8,31,21,59.0,13.62,20.5,10.5,0.75,242.83333333333334,29.116666666666664,76.33333333333333,1008.3333333333334,2024-08-31 21:00:00
8,31,22,59.0,13.7,19.0,11.0,0.75,251.66666666666666,28.95,73.66666666666667,1009.0,2024-08-31 22:00:00
8,31,23,59.0,13.919999999999998,16.5,11.5,0.55,238.16666666666666,28.7,73.0,1009.1666666666666,2024-08-31 23:00:00
9,1,0,59.0,11.459999999999999,16.5,11.0,0.65,229.5,28.316666666666666,74.16666666666667,1009.0,2024-09-01 00:00:00
9,1,1,59.0,10.940000000000001,14.5,10.5,0.7333333333333334,231.33333333333334,27.933333333333334,76.0,1008.8333333333334,2024-09-01 01:00:00
9,1,2,59.0,10.879999999999999,13.0,11.5,0.6333333333333333,284.5,27.566666666666666,77.66666666666667,1008.0,2024-09-01 02:00:00
9,1,3,59.0,12.28,13.0,11.5,0.5833333333333334,228.83333333333334,27.25,78.33333333333333,1007.1666666666666,2024-09-01 03:00:00
9,1,4,59.0,12.379999999999999,12.0,11.0,0.5166666666666667,232.83333333333334,26.983333333333334,79.66666666666667,1007.0,2024-09-01 04:00:00
9,1,5,59.0,12.0,12.0,10.5,0.5166666666666667,232.33333333333334,26.733333333333334,81.0,1007.0,2024-09-01 05:00:00
9,1,6,59.0,12.48,12.5,9.5,0.5,288.5,26.55,82.16666666666667,1007.0,2024-09-01 06:00:00
9,1,7,59.0,14.98,12.5,10.0,0.5,284.0,26.78333333333333,82.0,1007.0,2024-09-01 07:00:00
9,1,8,59.0,14.7,13.0,11.5,0.6666666666666666,284.0,28.46666666666667,76.16666666666667,1007.8333333333334,2024-09-01 08:00:00
9,1,9,59.0,14.16,10.5,16.0,0.8666666666666667,289.0,30.183333333333334,68.16666666666667,1008.8333333333334,2024-09-01 09:00:00
9,1,10,59.0,11.120000000000001,11.0,21.0,0.9333333333333335,288.6666666666667,31.200000000000003,63.833333333333336,1009.0,2024-09-01 10:00:00
9,1,11,59.0,11.6,11.0,29.5,0.75,298.8333333333333,32.199999999999996,60.166666666666664,1008.8333333333334,2024-09-01 11:00:00
9,1,12,59.0,12.8,14.0,34.5,0.6166666666666667,278.8333333333333,33.1,56.833333333333336,1008.0,2024-09-01 12:00:00
9,1,13,59.0,13.3,14.5,32.0,0.6,228.16666666666666,33.85,54.5,1007.0,2024-09-01 13:00:00
9,1,14,59.0,13.579999999999998,18.0,33.5,0.5333333333333333,238.33333333333334,34.5,52.833333333333336,1006.0,2024-09-01 14:00:00
9,1,15,59.0,12.2,16.5,35.0,0.4166666666666667,152.0,34.78333333333333,52.5,1004.5,2024-09-01 15:00:00
9,1,16,59.0,17.759999999999998,15.0,37.5,0.5166666666666667,169.16666666666666,34.85,53.833333333333336,1003.1666666666666,2024-09-01 16:00:00
9,1,17,59.0,16.6,12.0,32.0,0.65,157.16666666666666,34.35,58.166666666666664,1003.1666666666666,2024-09-01 17:00:00
9,1,18,59.0,14.419999999999998,14.5,25.0,0.8833333333333333,147.66666666666666,33.18333333333333,64.16666666666667,1003.5,2024-09-01 18:00:00
9,1,19,59.0,15.339999999999998,14.5,20.0,0.7833333333333333,132.66666666666666,31.766666666666666,70.0,1004.1666666666666,2024-09-01 19:00:00
9,1,20,59.0,13.34,19.0,12.5,0.7999999999999999,215.33333333333334,30.7,75.66666666666667,1005.1666666666666,2024-09-01 20:00:00
9,1,21,59.0,13.959999999999999,17.0,10.5,0.7999999999999999,252.16666666666666,28.483333333333334,86.33333333333333,1006.5,2024-09-01 21:00:00
9,1,22,59.0,13.1,16.5,11.0,0.65,214.83333333333334,26.783333333333335,91.33333333333333,1007.1666666666666,2024-09-01 22:00:00
9,1,23,59.0,12.95,15.5,9.0,0.6166666666666667,299.0,26.833333333333332,93.33333333333333,1008.0,2024-09-01 23:00:00
9,2,0,59.0,10.5,15.5,8.5,0.5333333333333333,146.83333333333334,26.266666666666666,94.83333333333333,1008.3333333333334,2024-09-02 00:00:00
9,2,1,59.0,12.120000000000001,14.5,10.5,0.7166666666666667,133.0,25.866666666666664,93.66666666666667,1007.6666666666666,2024-09-02 01:00:00
9,2,2,59.0,10.2,16.0,10.5,0.2833333333333333,230.83333333333334,25.516666666666666,93.33333333333333,1006.8333333333334,2024-09-02 02:00:00
9,2,3,59.0,12.425,16.0,10.0,0.15,243.16666666666666,25.483333333333334,93.33333333333333,1005.8333333333334,2024-09-02 03:00:00
9,2,4,59.0,10.92,15.0,10.0,0.26666666666666666,264.6666666666667,25.566666666666666,93.66666666666667,1005.8333333333334,2024-09-02 04:00:00
9,2,5,59.0,12.38,12.0,10.5,0.25,218.16666666666666,25.78333333333333,93.83333333333333,1006.3333333333334,2024-09-02 05:00:00
9,2,6,59.0,11.2,12.5,9.5,0.2333333333333333,280.0,25.8,93.5,1006.5,2024-09-02 06:00:00
9,2,7,59.0,15.14,12.0,10.5,0.2833333333333333,284.5,26.0,92.16666666666667,1006.0,2024-09-02 07:00:00
9,2,8,59.0,18.2,10.5,12.0,0.3,289.6666666666667,26.849999999999998,89.5,1006.8333333333334,2024-09-02 08:00:00
9,2,9,59.0,17.16,10.5,14.0,0.4166666666666667,291.3333333333333,27.916666666666668,84.0,1007.6666666666666,2024-09-02 09:00:00
9,2,10,59.0,17.06,14.5,17.0,0.4666666666666666,230.5,29.266666666666666,77.66666666666667,1008.0,2024-09-02 10:00:00
9,2,11,59.0,16.080000000000002,14.5,22.0,0.5,138.33333333333334,30.916666666666668,71.33333333333333,1007.6666666666666,2024-09-02 11:00:00
9,2,12,59.0,18.36,14.0,29.5,0.5333333333333333,148.33333333333334,31.75,67.66666666666667,1007.6666666666666,2024-09-02 12:00:00
9,2,13,59.0,15.960000000000003,19.5,28.0,0.4166666666666667,149.16666666666666,31.683333333333334,68.33333333333333,1006.6666666666666,2024-09-02 13:00:00
9,2,14,59.0,18.22,21.5,29.0,0.45,247.0,30.900000000000002,73.66666666666667,1005.6666666666666,2024-09-02 14:00:00
9,2,15,59.0,21.18,16.5,33.0,0.5833333333333334,256.0,29.599999999999998,81.66666666666667,1004.6666666666666,2024-09-02 15:00:00
9,2,16,59.0,17.375,14.5,29.5,0.7333333333333334,291.6666666666667,28.733333333333334,87.16666666666667,1003.8333333333334,2024-09-02 16:00:00
9,2,17,59.0,16.75,13.0,24.5,0.5833333333333334,214.16666666666666,28.349999999999998,88.0,1003.6666666666666,2024-09-02 17:00:00
9,2,18,59.0,15.7,16.0,18.5,0.5166666666666667,203.5,28.7,86.0,1003.6666666666666,2024-09-02 18:00:00
9,2,19,59.0,17.86,19.5,14.5,0.46666666666666673,142.16666666666666,28.75,87.33333333333333,1004.3333333333334,2024-09-02 19:00:00
9,2,20,59.0,22.080000000000002,20.0,13.5,0.43333333333333335,197.83333333333334,28.849999999999998,86.0,1005.3333333333334,2024-09-02 20:00:00
9,2,21,59.0,19.0,19.5,13.5,0.45,194.5,28.900000000000002,85.5,1006.6666666666666,2024-09-02 21:00:00
9,2,22,59.0,16.7,18.0,13.0,0.4166666666666667,194.66666666666666,28.866666666666664,84.5,1007.6666666666666,2024-09-02 22:00:00
9,2,23,59.0,16.9,13.5,14.0,0.3166666666666667,244.16666666666666,28.0,87.83333333333333,1007.8333333333334,2024-09-02 23:00:00
9,3,0,59.0,16.45,14.0,11.5,0.2833333333333333,281.3333333333333,27.5,89.5,1007.8333333333334,2024-09-03 00:00:00
9,3,1,59.0,13.680000000000001,13.0,11.5,0.38333333333333336,236.33333333333334,27.066666666666666,90.5,1007.8333333333334,2024-09-03 01:00:00
9,3,2,59.0,14.95,11.5,11.5,0.35000000000000003,266.8333333333333,26.7,92.0,1007.5,2024-09-03 02:00:00
9,3,3,59.0,10.9,9.0,13.0,0.3833333333333333,272.1666666666667,26.349999999999998,93.0,1006.6666666666666,2024-09-03 03:00:00
9,3,4,59.0,10.379999999999999,9.0,13.5,0.15,227.16666666666666,26.066666666666666,94.5,1006.3333333333334,2024-09-03 04:00:00
9,3,5,59.0,10.68,11.5,12.0,0.09999999999999999,265.3333333333333,26.083333333333332,94.33333333333333,1006.5,2024-09-03 05:00:00
9,3,6,59.0,11.06,13.5,9.5,0.21666666666666667,172.33333333333334,26.03333333333333,94.66666666666667,1006.6666666666666,2024-09-03 06:00:00
9,3,7,59.0,13.84,14.0,9.0,0.2333333333333333,177.66666666666666,26.133333333333336,94.83333333333333,1007.5,2024-09-03 07:00:00
9,3,8,59.0,19.759999999999998,11.5,13.0,0.2333333333333333,289.6666666666667,26.883333333333336,92.5,1008.0,2024-09-03 08:00:00
9,3,9,59.0,17.720000000000002,11.5,17.0,0.3,232.83333333333334,27.583333333333332,90.0,1009.1666666666666,2024-09-03 09:00:00
9,3,10,59.0,18.080000000000002,11.5,20.5,0.39999999999999997,296.0,28.2,87.33333333333333,1009.3333333333334,2024-09-03 10:00:00
9,3,11,59.0,21.6,10.5,29.5,0.75,291.0,29.0,82.5,1009.1666666666666,2024-09-03 11:00:00
9,3,12,59.0,18.96,13.5,35.5,0.8333333333333334,231.83333333333334,28.616666666666664,85.5,1008.5,2024-09-03 12:00:00
9,3,13,59.0,18.22,16.0,26.5,0.6166666666666667,230.0,27.733333333333334,90.66666666666667,1008.1666666666666,2024-09-03 13:00:00
9,3,14,59.0,15.9,13.5,27.5,0.7166666666666667,233.16666666666666,28.433333333333334,88.16666666666667,1006.5,2024-09-03 14:00:00
9,3,15,59.0,12.819999999999999,11.0,29.0,0.7833333333333333,249.0,29.983333333333334,80.0,1005.3333333333334,2024-09-03 15:00:00
9,3,16,59.0,15.25,12.0,28.0,0.7333333333333334,215.16666666666666,30.816666666666666,75.83333333333333,1004.5,2024-09-03 16:00:00
9,3,17,59.0,16.5,12.0,28.5,0.9,200.5,30.816666666666666,75.16666666666667,1004.3333333333334,2024-09-03 17:00:00
9,3,18,59.0,13.966666666666667,12.5,23.0,0.9666666666666667,159.66666666666666,29.983333333333334,78.16666666666667,1004.5,2024-09-03 18:00:00
9,3,19,59.0,12.1,15.5,17.5,0.7999999999999999,146.0,29.083333333333332,82.16666666666667,1005.3333333333334,2024-09-03 19:00:00
9,3,20,59.0,11.266666666666666,15.0,15.0,0.7000000000000001,157.83333333333334,28.916666666666668,83.0,1006.3333333333334,2024-09-03 20:00:00
9,3,21,59.0,11.1,16.0,12.0,0.6333333333333333,151.5,28.816666666666666,84.5,1007.1666666666666,2024-09-03 21:00:00
9,3,22,59.0,14.166666666666666,15.5,10.5,0.85,228.16666666666666,27.866666666666664,87.5,1008.1666666666666,2024-09-03 22:00:00
9,3,23,59.0,12.0,12.5,9.5,0.5666666666666667,167.66666666666666,26.666666666666668,90.33333333333333,1008.3333333333334,2024-09-03 23:00:00
9,4,0,59.0,9.58,11.0,13.0,0.39999999999999997,259.8333333333333,25.983333333333334,94.0,1008.0,2024-09-04 00:00:00
9,4,1,59.0,10.033333333333333,13.0,10.0,0.21666666666666667,242.83333333333334,26.05,95.0,1007.5,2024-09-04 01:00:00
9,4,2,59.0,10.833333333333334,15.0,8.0,0.21666666666666667,126.0,26.266666666666666,95.0,1007.3333333333334,2024-09-04 02:00:00
9,4,3,59.0,11.066666666666668,15.0,8.0,0.10000000000000002,264.3333333333333,26.366666666666664,95.5,1006.8333333333334,2024-09-04 03:00:00
9,4,4,59.0,15.516666666666666,14.0,8.5,0.11666666666666668,150.5,26.28333333333333,95.5,1006.8333333333334,2024-09-04 04:00:00
9,4,5,59.0,14.333333333333334,16.5,8.0,0.16666666666666666,166.83333333333334,25.983333333333334,95.66666666666667,1006.8333333333334,2024-09-04 05:00:00
9,4,6,59.0,15.533333333333333,17.0,9.0,0.21666666666666667,211.5,25.849999999999998,95.5,1007.1666666666666,2024-09-04 06:00:00
9,4,7,59.0,15.333333333333334,18.0,10.0,0.19999999999999998,217.83333333333334,26.016666666666666,94.66666666666667,1007.3333333333334,2024-09-04 07:00:00
9,4,8,59.0,17.25,14.0,11.5,0.16666666666666666,288.8333333333333,26.5,93.5,1007.5,2024-09-04 08:00:00
9,4,9,59.0,17.8,16.5,11.0,0.3333333333333333,283.1666666666667,27.183333333333334,90.83333333333333,1008.3333333333334,2024-09-04 09:00:00
9,4,10,59.0,19.183333333333334,14.5,15.5,0.5166666666666667,282.5,29.566666666666666,78.66666666666667,1008.3333333333334,2024-09-04 10:00:00
9,4,11,59.0,17.316666666666666,16.0,24.0,0.6333333333333333,292.3333333333333,30.866666666666664,69.83333333333333,1008.0,2024-09-04 11:00:00
9,4,12,59.0,18.433333333333334,19.5,32.0,0.8666666666666667,232.33333333333334,31.400000000000002,66.66666666666667,1007.3333333333334,2024-09-04 12:00:00
9,4,13,59.0,16.25,13.5,26.0,1.05,245.0,31.683333333333334,65.33333333333333,1006.5,2024-09-04 13:00:00
9,4,14,59.0,11.950000000000001,15.0,27.0,0.9833333333333334,234.5,32.449999999999996,62.5,1005.5,2024-09-04 14:00:00
9,4,15,59.0,14.866666666666667,13.5,31.0,1.05,237.5,32.85,61.5,1004.0,2024-09-04 15:00:00
9,4,16,59.0,14.600000000000001,17.0,29.5,0.9833333333333334,252.66666666666666,33.11666666666667,62.0,1003.0,2024-09-04 16:00:00
9,4,17,59.0,13.6,15.5,26.0,1.0333333333333334,259.3333333333333,32.516666666666666,64.16666666666667,1002.8333333333334,2024-09-04 17:00:00
9,4,18,59.0,11.816666666666668,15.0,19.0,1.0999999999999999,240.16666666666666,31.333333333333332,67.83333333333333,1003.6666666666666,2024-09-04 18:00:00
9,4,19,59.0,11.083333333333334,13.5,15.5,0.8166666666666668,242.33333333333334,30.766666666666666,70.16666666666667,1004.1666666666666,2024-09-04 19:00:00
9,4,20,59.0,10.416666666666666,14.5,12.5,0.6666666666666666,235.66666666666666,30.5,71.33333333333333,1004.8333333333334,2024-09-04 20:00:00
9,4,21,59.0,11.366666666666667,16.5,10.0,0.5499999999999999,187.33333333333334,30.316666666666666,70.66666666666667,1005.8333333333334,2024-09-04 21:00:00
9,4,22,59.0,13.916666666666666,16.5,10.0,0.45,239.16666666666666,30.016666666666666,70.16666666666667,1006.8333333333334,2024-09-04 22:00:00
9,4,23,59.0,14.783333333333333,17.0,10.5,0.43333333333333335,283.6666666666667,29.8,68.83333333333333,1007.3333333333334,2024-09-04 23:00:00
9,5,0,59.0,15.0,12.5,14.0,0.5,284.5,29.433333333333334,70.0,1006.8333333333334,2024-09-05 00:00:00
9,5,1,59.0,13.049999999999999,12.0,14.0,0.48333333333333334,284.0,28.983333333333334,72.16666666666667,1006.8333333333334,2024-09-05 01:00:00
9,5,2,59.0,14.333333333333334,10.5,14.5,0.43333333333333335,290.3333333333333,28.55,74.5,1006.0,2024-09-05 02:00:00
9,5,3,59.0,14.766666666666666,11.5,13.0,0.38333333333333336,277.3333333333333,28.166666666666668,76.5,1005.1666666666666,2024-09-05 03:00:00
9,5,4,59.0,14.783333333333333,12.0,12.5,0.31666666666666665,285.6666666666667,27.71666666666667,78.33333333333333,1004.8333333333334,2024-09-05 04:00:00
9,5,5,59.0,15.533333333333333,10.5,13.5,0.25,273.5,27.416666666666668,80.0,1004.8333333333334,2024-09-05 05:00:00
9,5,6,59.0,15.133333333333333,13.0,11.0,0.13333333333333333,274.0,27.233333333333334,81.16666666666667,1005.0,2024-09-05 06:00:00
9,5,7,59.0,20.55,15.5,10.0,0.15,275.3333333333333,27.566666666666666,80.5,1005.0,2024-09-05 07:00:00
9,5,8,59.0,18.099999999999998,14.5,10.0,0.39999999999999997,231.33333333333334,29.150000000000002,74.16666666666667,1006.1666666666666,2024-09-05 08:00:00
9,5,9,59.0,18.4,11.0,13.0,0.8666666666666667,231.33333333333334,30.583333333333332,66.5,1007.0,2024-09-05 09:00:00
9,5,10,59.0,15.299999999999999,10.5,16.5,0.9500000000000001,237.33333333333334,31.733333333333334,61.333333333333336,1007.0,2024-09-05 10:00:00
9,5,11,59.0,14.566666666666668,10.0,21.0,1.1285714285714286,244.0,32.51428571428571,58.57142857142857,1007.0,2024-09-05 11:00:00
9,5,12,59.0,14.716666666666667,12.0,24.5,1.1142857142857143,293.85714285714283,33.385714285714286,55.285714285714285,1006.8571428571429,2024-09-05 12:00:00
9,5,13,59.0,13.616666666666667,12.5,29.0,1.157142857142857,291.85714285714283,33.785714285714285,54.714285714285715,1006.0,2024-09-05 13:00:00
9,5,14,59.0,12.1,11.5,27.0,0.9714285714285714,168.85714285714286,33.68571428571429,57.42857142857143,1005.0,2024-09-05 14:00:00
9,5,15,59.0,14.200000000000001,11.5,28.0,0.85,182.83333333333334,33.11666666666667,60.666666666666664,1004.0,2024-09-05 15:00:00
9,5,16,59.0,19.5,10.0,27.5,1.0166666666666668,226.16666666666666,31.266666666666666,70.0,1003.3333333333334,2024-09-05 16:00:00
9,5,17,59.0,13.38,7.5,21.5,0.8166666666666665,246.0,30.05,77.33333333333333,1003.1666666666666,2024-09-05 17:00:00
9,5,18,59.0,12.433333333333332,21.0,16.5,0.5833333333333334,272.1666666666667,30.816666666666666,72.33333333333333,1003.3333333333334,2024-09-05 18:00:00
9,5,19,59.0,14.466666666666667,26.0,13.5,0.5666666666666667,288.6666666666667,30.599999999999998,70.83333333333333,1004.1666666666666,2024-09-05 19:00:00
9,5,20,59.0,16.733333333333334,12.0,11.5,0.5,276.5,30.5,67.33333333333333,1005.0,2024-09-05 20:00:00
9,5,21,59.0,12.799999999999999,25.0,11.5,0.7000000000000001,289.0,30.183333333333334,66.16666666666667,1005.8333333333334,2024-09-05 21:00:00
9,5,22,59.0,16.7,24.0,11.0,0.5666666666666667,292.3333333333333,29.816666666666666,66.16666666666667,1006.3333333333334,2024-09-05 22:00:00
9,5,23,59.0,13.166666666666666,9.5,11.0,0.5499999999999999,289.1666666666667,29.516666666666666,67.0,1007.0,2024-09-05 23:00:00
9,6,0,59.0,14.133333333333333,20.0,13.5,0.5666666666666668,287.3333333333333,29.266666666666666,68.0,1006.6666666666666,2024-09-06 00:00:00
9,6,1,59.0,12.133333333333333,21.0,11.0,0.6,279.0,29.0,69.66666666666667,1006.3333333333334,2024-09-06 01:00:00
9,6,2,59.0,16.333333333333332,18.0,13.0,0.6,281.1666666666667,28.7,71.16666666666667,1005.5,2024-09-06 02:00:00
9,6,3,59.0,16.183333333333334,20.0,10.0,0.48333333333333334,223.16666666666666,28.366666666666664,72.83333333333333,1005.3333333333334,2024-09-06 03:00:00
9,6,4,59.0,14.566666666666668,9.5,9.0,0.3833333333333333,236.83333333333334,28.116666666666664,74.66666666666667,1004.8333333333334,2024-09-06 04:00:00
9,6,5,59.0,15.316666666666668,11.0,9.0,0.3,242.0,27.866666666666664,76.66666666666667,1004.8333333333334,2024-09-06 05:00:00
9,6,6,59.0,16.633333333333333,10.0,9.5,0.26666666666666666,290.8333333333333,27.75,78.0,1005.5,2024-09-06 06:00:00
9,6,7,59.0,18.933333333333334,10.5,8.0,0.2714285714285714,249.0,27.928571428571427,77.57142857142857,1006.1428571428571,2024-09-06 07:00:00
9,6,8,59.0,20.183333333333334,10.5,9.0,0.2857142857142857,257.0,28.5,76.0,1006.5714285714286,2024-09-06 08:00:00
9,6,9,59.0,18.816666666666666,10.5,10.5,0.4428571428571429,247.0,29.814285714285713,71.0,1007.4285714285714,2024-09-06 09:00:00
9,6,10,59.0,18.0,11.0,13.5,0.7285714285714285,290.0,31.5,65.28571428571429,1007.4285714285714,2024-09-06 10:00:00
9,6,11,59.0,18.2,11.5,17.5,0.8666666666666667,296.3333333333333,32.35,61.833333333333336,1007.5,2024-09-06 11:00:00
9,6,12,59.0,16.316666666666666,10.0,26.5,1.25,289.0,33.199999999999996,57.0,1006.8333333333334,2024-09-06 12:00:00
9,6,13,59.0,15.950000000000001,11.5,34.0,1.3333333333333333,295.5,33.75,54.0,1006.5,2024-09-06 13:00:00
9,6,14,59.0,16.833333333333332,10.0,27.0,1.3166666666666667,289.5,33.68333333333333,55.0,1005.5,2024-09-06 14:00:00
9,6,15,59.0,15.166666666666666,10.0,30.5,1.3333333333333333,282.8333333333333,33.38333333333333,56.333333333333336,1004.5,2024-09-06 15:00:00
9,6,16,59.0,15.816666666666668,12.5,27.0,1.2166666666666666,290.1666666666667,33.233333333333334,58.0,1003.6666666666666,2024-09-06 16:00:00
9,6,17,59.0,18.966666666666665,10.0,24.0,1.0833333333333333,292.1666666666667,32.96666666666667,59.0,1003.6666666666666,2024-09-06 17:00:00
9,6,18,59.0,15.049999999999999,10.5,21.0,1.0166666666666666,291.3333333333333,32.38333333333333,59.833333333333336,1004.1666666666666,2024-09-06 18:00:00
9,6,19,59.0,14.583333333333334,9.0,17.5,0.9833333333333334,284.8333333333333,31.633333333333336,61.833333333333336,1004.6666666666666,2024-09-06 19:00:00
9,6,20,59.0,15.5,10.5,11.5,0.85,296.3333333333333,31.0,63.833333333333336,1005.6666666666666,2024-09-06 20:00:00
9,6,21,59.0,16.7,13.0,10.5,0.75,240.33333333333334,30.316666666666666,67.5,1006.5,2024-09-06 21:00:00
9,6,22,59.0,14.416666666666666,11.0,11.0,0.5499999999999999,286.6666666666667,29.866666666666664,69.66666666666667,1007.5,2024-09-06 22:00:00
9,6,23,59.0,13.233333333333334,10.0,10.5,0.5333333333333333,285.8333333333333,29.55,69.66666666666667,1007.6666666666666,2024-09-06 23:00:00
9,7,0,59.0,12.85,10.0,9.5,0.5666666666666667,284.1666666666667,29.383333333333336,69.83333333333333,1008.0,2024-09-07 00:00:00
9,7,1,59.0,16.016666666666666,9.0,9.5,0.3666666666666667,290.8333333333333,29.083333333333332,71.5,1007.5,2024-09-07 01:00:00
9,7,2,59.0,13.833333333333334,9.0,9.0,0.3666666666666667,288.1666666666667,28.78333333333333,73.33333333333333,1006.6666666666666,2024-09-07 02:00:00
9,7,3,59.0,14.566666666666668,9.5,9.5,0.3666666666666667,289.3333333333333,28.566666666666666,73.83333333333333,1006.5,2024-09-07 03:00:00
9,7,4,59.0,15.633333333333333,9.5,8.5,0.2833333333333333,284.1666666666667,28.383333333333336,74.66666666666667,1006.3333333333334,2024-09-07 04:00:00
9,7,5,59.0,16.816666666666666,10.0,8.5,0.25,286.6666666666667,28.183333333333334,76.33333333333333,1006.1666666666666,2024-09-07 05:00:00
9,7,6,59.0,18.533333333333335,10.0,8.0,0.13333333333333333,283.0,27.866666666666664,78.5,1005.6666666666666,2024-09-07 06:00:00
9,7,7,59.0,24.75,18.0,8.0,0.15,254.16666666666666,28.05,79.16666666666667,1006.5,2024-09-07 07:00:00
9,7,8,59.0,27.816666666666666,10.5,9.0,0.35000000000000003,287.0,29.233333333333334,75.0,1007.5,2024-09-07 08:00:00
9,7,9,59.0,26.46666666666667,9.5,11.0,0.6833333333333335,282.3333333333333,30.900000000000002,66.83333333333333,1008.1666666666666,2024-09-07 09:00:00
9,7,10,59.0,21.849999999999998,16.0,14.0,0.8500000000000001,283.3333333333333,32.083333333333336,61.166666666666664,1008.3333333333334,2024-09-07 10:00:00
9,7,11,59.0,18.583333333333332,9.5,19.5,1.1166666666666667,280.8333333333333,32.5,59.833333333333336,1008.3333333333334,2024-09-07 11:00:00
9,7,12,59.0,17.866666666666667,7.5,21.5,1.2,276.8333333333333,32.85,58.666666666666664,1007.6666666666666,2024-09-07 12:00:00
9,7,13,59.0,18.383333333333333,9.0,24.5,1.0,231.0,33.15,59.0,1006.6666666666666,2024-09-07 13:00:00
9,7,14,59.0,15.583333333333334,10.5,21.0,1.0833333333333333,225.33333333333334,32.86666666666667,61.5,1006.1666666666666,2024-09-07 14:00:00
9,7,15,59.0,17.416666666666668,10.5,24.5,1.1500000000000001,215.66666666666666,32.9,61.833333333333336,1005.3333333333334,2024-09-07 15:00:00
9,7,16,59.0,18.783333333333335,9.0,25.5,0.9166666666666666,218.0,32.15,65.16666666666667,1005.1666666666666,2024-09-07 16:00:00
9,7,17,59.0,17.383333333333333,12.0,25.5,0.8833333333333333,232.0,31.450000000000003,69.83333333333333,1005.1666666666666,2024-09-07 17:00:00
9,7,18,59.0,17.183333333333334,13.5,19.5,0.75,266.8333333333333,29.216666666666665,83.5,1005.1666666666666,2024-09-07 18:00:00
9,7,19,59.0,16.583333333333332,13.0,15.0,0.4666666666666666,204.0,28.983333333333334,85.83333333333333,1005.5,2024-09-07 19:00:00
9,7,20,59.0,17.433333333333334,14.5,10.5,0.3833333333333333,277.1666666666667,29.083333333333332,84.83333333333333,1006.5,2024-09-07 20:00:00
9,7,21,59.0,18.25,14.5,10.0,0.5166666666666667,275.1666666666667,29.383333333333336,80.83333333333333,1007.8333333333334,2024-09-07 21:00:00
9,7,22,59.0,19.516666666666666,13.0,9.0,0.7000000000000001,275.0,29.733333333333334,72.83333333333333,1009.0,2024-09-07 22:00:00
9,7,23,59.0,15.75,11.5,9.0,0.5166666666666667,278.0,29.650000000000002,71.33333333333333,1009.1666666666666,2024-09-07 23:00:00
